case:concept:name,concept:name,tool,time:timestamp,org:resource,lifecycle:transition,artifact_type,agent_model,case:primary_intent,case:concern,case:session,case:worktree,case:week,case:corrects_agent,case:cross_cutting,case:rework,case:scope_change,case:user_incorrect
208,SHELL,PowerShell,2026-07-12T03:05:52.902Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,SHELL,PowerShell,2026-07-12T03:06:07.593Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EDIT,Write,2026-07-12T03:06:27.063Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,SHELL,PowerShell,2026-07-12T03:06:34.036Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,SHELL,PowerShell,2026-07-12T03:07:08.504Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EDIT,Write,2026-07-12T03:08:59.569Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,SHELL,PowerShell,2026-07-12T03:09:11.038Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EDIT,Edit,2026-07-12T03:09:29.781Z,agent,complete,doc,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EXPLORE,Read,2026-07-12T03:09:38.176Z,agent,complete,doc,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EDIT,Edit,2026-07-12T03:09:52.246Z,agent,complete,doc,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EDIT,Edit,2026-07-12T03:10:10.305Z,agent,complete,doc,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EDIT,Edit,2026-07-12T03:10:20.820Z,agent,complete,doc,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EXPLORE,Read,2026-07-12T03:10:28.677Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EXPLORE,Read,2026-07-12T03:11:55.925Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EDIT,Write,2026-07-12T03:12:11.406Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,SHELL,PowerShell,2026-07-12T03:12:19.699Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EDIT,Edit,2026-07-12T03:12:47.698Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EDIT,Edit,2026-07-12T03:12:57.031Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,SHELL,PowerShell,2026-07-12T03:13:06.452Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EXPLORE,Read,2026-07-12T03:15:58.365Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EDIT,Edit,2026-07-12T03:16:28.057Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,SHELL,PowerShell,2026-07-12T03:16:37.895Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,SHELL,PowerShell,2026-07-12T03:19:50.733Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,VCS,PowerShell,2026-07-12T03:20:08.825Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,SHELL,PowerShell,2026-07-12T03:20:30.761Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EDIT,Edit,2026-07-12T03:20:45.934Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
208,EXPLORE,Read,2026-07-12T03:21:43.216Z,agent,complete,,fable-5,feature,performance & heat-maps,8134fbee,main,2026-W28,0,1,0,0,0
209,VCS,PowerShell,2026-07-12T03:24:05.193Z,agent,complete,,fable-5,meta_process,other/uncategorised,8134fbee,main,2026-W28,0,0,0,0,0
209,EDIT,Edit,2026-07-12T03:24:32.283Z,agent,complete,,fable-5,meta_process,other/uncategorised,8134fbee,main,2026-W28,0,0,0,0,0
209,EDIT,Edit,2026-07-12T03:24:43.168Z,agent,complete,doc,fable-5,meta_process,other/uncategorised,8134fbee,main,2026-W28,0,0,0,0,0
210,EDIT,Write,2026-07-12T18:08:08.477Z,agent,complete,,fable-5,design,families & compare,8134fbee,main,2026-W28,0,0,0,0,0
210,EDIT,Edit,2026-07-12T18:08:19.936Z,agent,complete,doc,fable-5,design,families & compare,8134fbee,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:17:14.151Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:17:15.100Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:17:15.774Z,agent,complete,doc,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,VCS,PowerShell,2026-07-12T18:17:31.864Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,SHELL,PowerShell,2026-07-12T18:17:32.687Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:17:50.685Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:17:50.871Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:17:56.998Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:17:57.254Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,ToolSearch,2026-07-12T18:18:05.339Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:18:06.399Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,PLAN,TaskCreate,2026-07-12T18:19:11.114Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,PLAN,TaskCreate,2026-07-12T18:19:12.999Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,PLAN,TaskCreate,2026-07-12T18:19:14.884Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,PLAN,TaskCreate,2026-07-12T18:19:16.743Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:19:28.303Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:19:35.921Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Grep,2026-07-12T18:20:25.550Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Grep,2026-07-12T18:20:35.955Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Grep,2026-07-12T18:20:46.356Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Grep,2026-07-12T18:20:55.255Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:21:02.168Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:21:09.234Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:21:15.171Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Grep,2026-07-12T18:21:30.392Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:21:37.486Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:21:46.409Z,agent,complete,test,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:23:11.775Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Grep,2026-07-12T18:23:12.821Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,VCS,PowerShell,2026-07-12T18:23:23.575Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,PLAN,TaskUpdate,2026-07-12T18:23:23.734Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:23:35.404Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:23:37.075Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Grep,2026-07-12T18:23:45.203Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Write,2026-07-12T18:25:44.988Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:26:04.237Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Write,2026-07-12T18:26:34.426Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,SHELL,PowerShell,2026-07-12T18:26:41.666Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,PLAN,TaskUpdate,2026-07-12T18:27:34.034Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,PLAN,TaskUpdate,2026-07-12T18:27:34.374Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Write,2026-07-12T18:30:08.257Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:30:24.558Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Write,2026-07-12T18:30:46.449Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,SHELL,PowerShell,2026-07-12T18:30:52.556Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,SHELL,PowerShell,2026-07-12T18:31:07.272Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__preview_start,2026-07-12T18:31:18.273Z,agent,complete,web,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:31:28.022Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__read_console_messages,2026-07-12T18:32:04.176Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:32:09.498Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__read_page,2026-07-12T18:32:44.187Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__get_page_text,2026-07-12T18:32:50.099Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:32:58.021Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__get_page_text,2026-07-12T18:33:04.849Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:33:52.448Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:34:00.169Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,SHELL,PowerShell,2026-07-12T18:34:09.715Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__navigate,2026-07-12T18:34:22.691Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__get_page_text,2026-07-12T18:34:29.749Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__navigate,2026-07-12T18:34:38.804Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__get_page_text,2026-07-12T18:34:47.116Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:34:57.348Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__navigate,2026-07-12T18:35:18.244Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:35:26.408Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:35:44.211Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:35:50.670Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:35:57.360Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,SHELL,PowerShell,2026-07-12T18:36:05.331Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__navigate,2026-07-12T18:36:16.836Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:36:27.024Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__navigate,2026-07-12T18:36:36.752Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:36:44.335Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,PLAN,TaskUpdate,2026-07-12T18:37:09.760Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,PLAN,TaskUpdate,2026-07-12T18:37:10.120Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:37:11.064Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Grep,2026-07-12T18:37:19.560Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:37:34.025Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:37:54.898Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:38:01.434Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:38:17.993Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:38:24.005Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:38:33.092Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:38:35.126Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:38:48.945Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:39:08.848Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:39:16.387Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:39:26.145Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:39:30.674Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:39:56.913Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:40:38.979Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:40:51.908Z,agent,complete,doc,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:40:59.467Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,SHELL,PowerShell,2026-07-12T18:41:12.801Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Glob,2026-07-12T18:41:31.331Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,PLAN,TaskUpdate,2026-07-12T18:41:40.509Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,PLAN,TaskUpdate,2026-07-12T18:41:40.855Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Write,2026-07-12T18:42:31.865Z,agent,complete,test,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,TEST,PowerShell,2026-07-12T18:42:39.166Z,agent,complete,test,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,TEST,PowerShell,2026-07-12T18:42:56.162Z,agent,complete,test,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,SHELL,PowerShell,2026-07-12T18:43:50.900Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Write,2026-07-12T18:44:06.205Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,SHELL,PowerShell,2026-07-12T18:44:13.535Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__navigate,2026-07-12T18:44:57.536Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:45:06.337Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__find,2026-07-12T18:45:19.696Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:45:26.010Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:45:35.125Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__read_page,2026-07-12T18:45:42.147Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-12T18:45:50.682Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:46:03.181Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:46:11.567Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:46:24.892Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:46:31.316Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:46:41.175Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-12T18:46:56.556Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-12T18:47:07.122Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__javascript_tool,2026-07-12T18:47:30.295Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:47:49.970Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EDIT,Edit,2026-07-12T18:47:52.327Z,agent,complete,source,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Glob,2026-07-12T18:47:59.976Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,EXPLORE,Read,2026-07-12T18:48:07.842Z,agent,complete,data,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__preview_start,2026-07-12T18:48:13.745Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:48:28.874Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__get_page_text,2026-07-12T18:48:43.961Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__read_page,2026-07-12T18:48:50.421Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__resize_window,2026-07-12T18:48:56.469Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:49:01.937Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:49:07.758Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__get_page_text,2026-07-12T18:49:23.928Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__read_page,2026-07-12T18:49:32.566Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:49:38.644Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__get_page_text,2026-07-12T18:49:45.729Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:49:53.213Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__read_page,2026-07-12T18:49:59.356Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__form_input,2026-07-12T18:50:07.891Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:50:15.736Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__read_page,2026-07-12T18:50:16.019Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:50:28.434Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__read_page,2026-07-12T18:50:33.194Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:50:40.178Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:50:45.628Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:50:51.837Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:51:00.054Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__get_page_text,2026-07-12T18:51:00.607Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__computer,2026-07-12T18:51:15.233Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
212,BROWSE,mcp__Claude_Browser__read_page,2026-07-12T18:51:22.018Z,agent,complete,,fable-5,feature,families & compare,81f6349e,main,2026-W28,0,0,0,0,0
